,Unnamed: 0,Unnamed: 0.1,time,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,mag_field_x,mag_field_y,mag_field_z,mag_new_data,pos_n,pos_e,pos_d,v_n,v_e,v_d,gnss_new_data,imu_new_data
734,734,734,8.048999,-0.048733857,-0.3654102,-9.650004,-0.0322231,-0.041082904,0.03046117,-9.200416,18.693121,45.703213,1,-0.2515428981572807,-0.1780932181572807,-2.130415428157281,0.0180986174967893,0.0456386174967893,-0.6754525325032107,1,1.0
735,735,735,8.055999,-0.04869202,-0.3652759,-9.6498995,-0.034409374,-0.025479294,-0.0023317707,-9.325699,18.694014,45.701046,1,-0.446234034122567,-0.372620404122567,-2.329264494122567,0.1354605965106755,0.1625626565106755,-0.5569903634893245,0,1.0
736,736,736,8.064,0.036672518,-0.19717136,-10.044375,-0.04809291,-0.027768588,0.018463613,-9.261525,18.629997,45.776608,1,-0.053566867870298,0.0202865721297019,-1.9428246078702984,0.1117267928879417,0.1373460628879417,-0.5805371571120582,0,1.0
737,737,737,8.071,0.048505638,-0.17336294,-10.099676,-0.031845566,-0.019612622,0.0071501345,-9.137327,18.629189,45.704376,1,-0.1515964703437874,-0.0775963103437874,-2.0450145203437877,0.3244354220147399,0.3477236170147398,-0.37007314298526,0,1.0
738,738,738,8.0789995,0.048693083,-0.17298578,-10.100553,-0.038843837,-0.029538292,0.001525281,-9.137327,18.629189,45.704376,0,-0.5758969774291625,-0.5017029274291624,-2.4755810574291623,0.0138188436520438,0.0336173336520438,-0.6840694963479561,0,1.0
739,739,739,8.0859995,0.04869345,-0.17298505,-10.100554,-0.025490103,-0.03859007,0.030302098,-9.19997,18.629635,45.703297,1,0.0610928071549282,0.1353987171549283,-1.842785222845072,0.0835674879100934,0.1010601619100934,-0.6165502220899065,0,1.0
740,740,740,8.093999,-0.242888,-0.7679182,-10.452555,-0.029545482,-0.031127498,-0.02165223,-9.07513,18.69223,45.705376,1,-0.1276514102311362,-0.0531696502311361,-2.037845330231136,0.1374088928680565,0.1592208288680565,-0.5660492411319434,0,1.0
741,741,741,8.100999,-0.24345203,-0.7690619,-10.45323,-0.022658072,-0.038598362,0.03635794,-9.136882,18.565702,45.70446,1,0.2095867409335884,0.2842088469335884,-1.704834609066412,0.0297408837251103,0.0547078137251103,-0.6759207062748898,0,1.0
742,742,742,8.109,-0.24346097,-0.7690801,-10.453239,-0.01222393,-0.03942116,0.0063404385,-9.136882,18.565702,45.70446,0,-0.0810267215638947,-0.0061585575638946,-2.001813801563895,-0.0113088257325315,0.0184086892674684,-0.7202420407325315,0,1.0
743,743,743,8.116,-0.45434093,-0.46624413,-9.045269,-0.014245761,-0.04574946,0.016163236,-9.00987,18.62813,45.85533,1,-0.1512900248175504,-0.0762381248175503,-2.0763191948175503,-0.2103811993506067,-0.1788959593506068,-0.9154406093506068,0,1.0
744,744,744,8.124,-0.457701,-0.46142757,-9.022944,0.012446674,-0.03216429,0.030111192,-9.137327,18.629189,45.704376,1,-0.5193998739471565,-0.4506188139471564,-2.4873739739471565,0.0299697896314403,0.0583057946314403,-0.6698414303685597,1,1.0
745,745,745,8.131999,-0.45770746,-0.46141827,-9.022902,0.0013377091,-0.06237002,-0.007950555,-8.949205,18.75474,45.78185,1,-0.3982636991065845,-0.3293076891065845,-2.3704236591065846,-0.0605515537010122,-0.0305751437010122,-0.7560295137010122,0,1.0
746,746,746,8.138999,-0.4768612,-0.49929374,-9.948722,0.017411945,-0.055915177,0.03758282,-8.949205,18.75474,45.78185,0,-0.080305306634814,-0.011068366634814,-2.058710706634814,-0.0633159750220382,-0.0308563150220382,-0.7574735550220382,0,1.0
747,747,747,8.145999,-0.4771795,-0.4998668,-9.963168,0.0032923291,-0.052482758,-0.02168957,-9.135795,18.565619,45.778854,1,-0.3946257151364949,-0.325189055136495,-2.377200025136495,-0.0282527501933672,0.0058628148066327,-0.7236398601933672,0,1.0
748,748,748,8.154,-0.47718456,-0.49987587,-9.963397,0.018387863,-0.06810374,0.01902752,-8.886563,18.754293,45.782932,1,-0.4286044151055969,-0.3588495911055969,-2.417445495105597,0.1326940072789573,0.1692759922789573,-0.5645324827210426,0,1.0
749,749,749,8.161,-0.39182067,-0.7019293,-10.100706,0.017247315,-0.051048163,0.008663697,-8.885227,18.563835,45.783184,1,-0.3937848477102241,-0.3238046277102241,-2.386812597710224,0.1387129914726991,0.1776175764726991,-0.5595089485273008,0,1.0
750,750,750,8.169,-0.3798232,-0.7305663,-10.1201105,-0.0010864859,-0.06671477,-0.018510902,-8.9472275,18.627684,45.856415,1,-0.274948050964685,-0.2045961509646849,-2.274264870964685,0.1110019671162582,0.1546935971162582,-0.5882726628837418,0,1.0
751,751,751,8.176,-0.37980008,-0.7306215,-10.120147,0.03445915,-0.032484915,0.020118846,-8.9472275,18.627684,45.856415,0,-0.1685500973191497,-0.0979264773191497,-2.1720644973191496,0.0387117442505173,0.0855914042505174,-0.6612498657494825,0,1.0
752,752,752,8.183999,-0.17886747,-0.5323997,-9.091555,0.009991379,-0.05351954,-0.0065383203,-8.822586,18.563389,45.784267,1,-0.0903885449924366,-0.0193249849924366,-2.1001957449924364,0.1115045277161422,0.1618102177161422,-0.5849863422838577,0,1.0
753,753,753,8.190999,-0.16576117,-0.51931244,-9.0239725,0.03536949,-0.052518103,0.029805452,-8.820858,18.626707,45.932972,1,-0.0912749246186208,-0.0199055846186208,-2.105244534618621,-0.0642567377100817,-0.0126381277100817,-0.7551951677100818,0,1.0
754,754,754,8.199,-0.16555354,-0.5191052,-9.022903,0.04847561,-0.03445978,0.013024324,-8.697105,18.689384,45.86066,1,0.1152082432475262,0.1926954132475263,-1.9284440967524736,0.1717892955584899,0.2835607035584899,-0.44148654644151,1,1.0
755,755,755,8.207,-0.15520601,-0.37548912,-9.709293,0.043264955,-0.059387375,0.022088842,-8.697105,18.689384,45.86066,0,-0.0940751056703253,-0.0159139056703253,-2.141393485670325,-0.1369196238434396,-0.0243763148434395,-0.7468618448434395,0,1.0
756,756,756,8.214,-0.146094,-0.2309545,-10.393122,0.063210815,-0.056940954,0.02827644,-8.697747,18.625982,45.786346,1,-0.2610418574607189,-0.1818764424607189,-2.313873847460719,-0.0207093988344862,0.0898424811655137,-0.6362419288344863,0,1.0
757,757,757,8.221999,-0.14607646,-0.23067608,-10.394439,0.03082822,-0.070771344,-0.005590553,-8.699725,18.753038,45.711784,1,-0.1810489407710438,-0.1012245207710438,-2.237586260771044,-0.1794855872279649,-0.0703686702279649,-0.798979780227965,0,1.0
758,758,758,8.228999,-0.12599055,-0.18320037,-9.797464,0.07787344,-0.057449415,0.017692532,-8.637527,18.81608,45.712784,1,-0.1109193176629631,-0.0301229076629631,-2.1730564576629634,-0.0950522883953779,0.011739569604622,-0.718772600395378,0,1.0
759,759,759,8.237,-0.10741706,-0.13528779,-9.2085905,0.06978105,-0.06746862,0.0006425068,-8.638169,18.752676,45.63847,1,-0.0927886034683835,-0.0113573234683834,-2.158660223468384,0.0241681679785649,0.128986114978565,-0.596892185021435,0,1.0
760,760,760,8.244,-0.10712282,-0.13452876,-9.199263,0.09847356,-0.059008073,0.013682086,-8.638169,18.752676,45.63847,0,-0.3395681400663212,-0.2572072260663212,-2.411009790066321,0.0554697485418522,0.1572220925418522,-0.5612613374581478,0,1.0
761,761,761,8.252,-0.10712225,-0.1345273,-9.1992445,0.13340095,-0.04330443,-0.007017536,-8.576864,18.94269,45.6393,1,-0.3209340658411301,-0.2379689498411301,-2.39606752584113,0.0061995032197079,0.1058438382197079,-0.6076646617802921,0,1.0
762,762,762,8.259,-0.029513966,-0.5750685,-8.90649,0.11744491,-0.06118506,0.010154983,-8.575777,18.942606,45.7137,1,-0.5202599037601555,-0.4363924637601555,-2.600874703760155,0.0460410833328917,0.1471853513328917,-0.5577873986671082,0,1.0
763,763,763,8.266999,-0.029219076,-0.5767645,-8.905356,0.15152127,-0.046358377,0.018893978,-8.451384,19.068687,45.7157,1,-0.0348563715458304,0.0496217184541695,-2.1190732315458307,0.0419169749149613,0.1443193649149614,-0.5548505050850386,0,1.0
764,764,764,8.273999,-0.029214405,-0.5767913,-8.905339,0.13834345,-0.04379136,-0.016565222,-8.451384,19.068687,45.7157,0,-0.1745455071852931,-0.1056163971852931,-2.312016377185293,0.0994494439387607,0.1493101439387607,-0.5244444460612392,1,1.0
765,765,765,8.282001,-0.36880592,-0.55820096,-10.385926,0.13998318,-0.017063934,0.017126216,-8.515558,19.132704,45.640133,1,-0.1631872873041301,-0.0939561373041301,-2.30440621730413,0.2770101930738151,0.3278192900738151,-0.3490567899261849,0,1.0
766,766,766,8.2890005,-0.37977827,-0.5575638,-10.433553,0.1294233,-0.040606588,-0.00037221797,-8.578646,19.196638,45.63897,1,-0.2738650408250938,-0.2041706458250938,-2.420743330825094,-0.1943050762419257,-0.1421939862419257,-0.8258927462419258,0,1.0
767,767,767,8.297,-0.37979937,-0.55756253,-10.433644,0.11196347,-0.011647914,0.013333554,-8.393338,19.258953,45.493336,1,-0.1116893313482327,-0.0416798813482327,-2.262368471348233,0.0233164586313256,0.0762139036313256,-0.6120066163686743,0,1.0
768,768,768,8.304,-0.629025,-0.42508233,-9.314989,0.10188664,0.0075615533,0.0096518,-8.393338,19.258953,45.493336,0,-0.1002364578703559,-0.0297459918703559,-2.256644557870356,0.2881168597411365,0.3420962717411365,-0.3477687442588635,0,1.0
769,769,769,8.311999,-0.63293815,-0.42299354,-9.297491,0.07309442,-0.014094402,0.008894181,-8.39161,19.322271,45.642048,1,-0.0492929717851788,0.0215234282148212,-2.209511321785179,0.201841001301813,0.2564888043018131,-0.4323748256981869,0,1.0
770,770,770,8.318999,-0.63300014,-0.42296046,-9.297213,0.06861497,0.016961392,0.019746682,-8.516894,19.323164,45.639885,1,0.1160244705493862,0.1873369845493862,-2.0498902894506137,-0.0448789998709571,0.0107097631290428,-0.6766156368709572,0,1.0
771,771,771,8.326999,-0.5987634,-0.42311063,-9.365944,0.064302154,-0.018234108,-0.025543068,-8.3940325,19.512815,45.5674,1,-0.2701508340158659,-0.1985030840158659,-2.439851424015866,0.0399301877421423,0.0960532377421423,-0.5903337922578576,0,1.0
772,772,772,8.334001,-0.59405553,-0.42296067,-9.375569,0.0436955,0.01720887,0.005430147,-8.3940325,19.512815,45.5674,0,-0.0462393644744603,0.0259164315255397,-2.2216041644744604,0.1430719953019878,0.1998414203019878,-0.4853145946980122,0,1.0
773,773,773,8.342,-0.5940465,-0.4229604,-9.3755865,0.047713872,0.011421571,0.0090685235,-8.518426,19.386734,45.565407,1,-0.1953172704155804,-0.1228196104155804,-2.374448840415581,0.0020490268234867,0.0592280068234867,-0.6251054931765132,0,1.0
774,774,774,8.349,-0.5086824,-0.7259654,-10.181531,0.04403459,0.0017718711,-0.036366295,-8.518426,19.386734,45.565407,1,0.0010390824764035,0.0631591584764035,-2.230798567523596,0.1402217093818382,0.1822279453818382,-0.4916942906181617,1,1.0
775,775,775,8.416999,0.08764719,0.13467674,-9.45396,-0.004221998,-0.026001317,0.008379983,-8.3940325,19.512815,45.5674,1,-0.4431819775016694,-0.3782490475016695,-2.7170301075016696,-0.0314762347972113,-0.0082657247972113,-0.6668235547972114,0,1.0
776,776,776,8.363999,-0.49666187,-0.76907885,-10.296487,0.029753603,-0.002872011,-0.0033311665,-8.581068,19.38718,45.564323,1,-0.8839931503156431,-0.8211971603156432,-3.1253553203156432,0.1069847798248497,0.1551022948248497,-0.5311024151751503,0,1.0
777,777,777,8.371999,-0.4966615,-0.7690801,-10.296491,0.03356587,0.036420558,0.0013919732,-8.581068,19.38718,45.564323,0,0.0889244048555237,0.1520164098555237,-2.1562736951444763,0.2038022541043425,0.2543510691043424,-0.4367885358956576,0,1.0
778,778,778,8.378999,-0.32170883,-0.25091687,-9.318722,0.03939221,0.034552425,0.0021451085,-8.520404,19.51379,45.490837,1,-0.180554149297169,-0.1170169492971689,-2.431509909297169,0.2992985461351215,0.3475060401351215,-0.3394082598648785,0,1.0
779,779,779,8.387,-0.32137415,-0.2499164,-9.316836,0.023804585,0.013237882,-0.010602766,-8.580873,19.514069,45.63855,1,0.1531289451502818,0.2169500691502818,-2.1016545848497183,-0.0749106356936387,-0.0284744556936387,-0.7121887956936388,0,1.0
780,780,780,8.394,-0.32136884,-0.24990055,-9.316805,0.022435395,0.028209465,0.004002045,-8.5199585,19.450304,45.49092,1,-0.3183649211856115,-0.2541378651856115,-2.5788742911856115,0.119721200426648,0.163488475426648,-0.5154254695733519,0,1.0
781,781,781,8.401999,0.08127553,0.12864912,-9.451838,0.0137685165,-0.011326895,-0.034554686,-8.642623,19.38754,45.637634,1,-0.1865307836234164,-0.1220577536234164,-2.4508506836234165,0.2211374542636661,0.2592426042636661,-0.4139889557363339,0,1.0
782,782,782,8.408999,0.08763495,0.13466513,-9.453957,0.0021600565,0.007916092,-0.017312301,-8.642623,19.38754,45.637634,0,-0.3959988676909661,-0.3312230776909661,-2.666035337690966,0.1617566271000848,0.1909258971000849,-0.473500962899915,0,1.0
783,783,783,8.416999,0.08764719,0.13467674,-9.45396,-0.004221998,-0.026001317,0.008379983,-8.3940325,19.512815,45.5674,1,-0.1143981700134639,-0.049465240013464,-2.3882463000134644,0.1463949765272068,0.1696054865272068,-0.4889523434727931,0,1.0
784,784,784,8.423999,0.20270221,-0.6981924,-10.688384,-0.008933379,-0.013444074,-0.03020591,-8.582601,19.45075,45.489838,1,-0.1350546632560579,-0.0760670832560579,-2.462336633256058,0.0582679284520154,0.0880781884520154,-0.5845081815479845,1,1.0
785,785,785,8.432,0.20448093,-0.71118724,-10.707653,0.00051098946,0.004007098,-0.006389204,-8.580427,19.450583,45.638634,1,-0.0602613852130964,-0.0010946752130964,-2.391409945213096,0.1033501728253574,0.1332544028253574,-0.5426586171746426,0,1.0
786,786,786,8.440999,0.20450912,-0.71139306,-10.707957,-0.026970362,-0.03401342,0.00059044984,-8.580427,19.450583,45.638634,0,-0.0049225650841738,0.0545140249158261,-2.341907385084174,0.1852658598773086,0.2153333498773086,-0.4655865201226914,0,1.0
787,787,787,8.447999,-0.35147825,-1.1656945,-9.743602,-0.025091574,-0.012024724,-0.02892742,-8.706157,19.514961,45.636387,1,-0.5008570895158496,-0.4411340095158496,-2.8437033395158497,-0.0385644025083862,-0.0031395925083862,-0.6881100325083863,0,1.0
788,788,788,8.456,-0.36018458,-1.172774,-9.728514,-0.027880188,-0.047111183,-0.0022150439,-8.455784,19.386288,45.56649,1,-0.1557529317039696,-0.0958002417039695,-2.502486541703969,-0.0518538443595809,-0.0107367543595809,-0.698018474359581,0,1.0
789,789,789,8.463,-0.36032248,-1.1728863,-9.728273,-0.052079767,-0.027792819,-0.007650014,-8.457316,19.44986,45.492004,1,-0.1512514562047738,-0.0908901402047738,-2.503777606204774,0.0234398483638444,0.0731287443638444,-0.6176086816361556,0,1.0
790,790,790,8.471,-0.4965093,-0.5000261,-9.694137,-0.039759494,-0.037780654,0.0059930664,-8.457316,19.44986,45.492004,0,-0.253055924578709,-0.192383100578709,-2.609420904578709,0.1049631169207273,0.1578290969207273,-0.5344305730792727,0,1.0
791,791,791,8.478,-0.5161001,-0.40391958,-9.6890955,-0.046945397,-0.033148255,0.009886148,-8.580623,19.323694,45.564407,1,-0.0380330124245312,0.0231152975754687,-2.4001565024245317,0.1303930327342098,0.1831679527342098,-0.5098833372657902,0,1.0
792,792,792,8.485999,-0.51613784,-0.40373445,-9.689086,-0.06115224,-0.0033742418,-0.0017431048,-8.454252,19.322718,45.640965,1,-0.2484985864146511,-0.1870338814146511,-2.614465906414652,0.0458932059500086,0.0986003799500086,-0.5949697800499913,0,1.0
793,793,793,8.492999,-0.5671133,-0.58895963,-10.735052,-0.0535317,-0.038993973,0.025139406,-8.3920555,19.385757,45.641964,1,-0.1464552901097471,-0.0845156201097471,-2.518198750109747,0.0139818842297417,0.0672251592297417,-0.6305372207702583,0,1.0
794,794,794,8.501,-0.57445276,-0.6148383,-10.881969,-0.068975605,0.0067462553,-0.019881763,-8.514916,19.196108,45.714447,1,-0.0605798340275305,-0.0045594040275305,-2.4854690840275304,-0.0408638866470192,0.0237258483529807,-0.6985913116470193,1,1.0
795,795,795,8.508,-0.57456917,-0.6152483,-10.884297,-0.05890145,-0.0135157695,-0.011478706,-8.514916,19.196108,45.714447,0,-0.0235745734190154,0.0330368065809845,-2.454429973419016,0.0969062865456648,0.1636422365456648,-0.5711894434543352,0,1.0
796,796,796,8.516,-0.5745693,-0.6152491,-10.884301,-0.050929066,-0.02497753,-0.0010078676,-8.45272,19.259148,45.715446,1,-0.4512778845109805,-0.3942616745109805,-2.8861622845109807,-0.0215149282239994,0.0466923257760005,-0.6964916242239995,0,1.0
797,797,797,8.523,-0.78839517,-0.3081904,-10.923415,-0.043842968,-0.014316388,-0.019086191,-8.4501,19.195494,45.86432,1,0.0433720261092611,0.1009997261092611,-2.397648803890738,0.1751493239352618,0.2427479239352618,-0.5135908960647382,0,1.0
798,798,798,8.530999,-0.78880936,-0.30759656,-10.92349,-0.014143248,-0.05615453,-0.0073246695,-8.450742,19.13209,45.79001,1,-0.2341860248152675,-0.1761541848152675,-2.679367184815268,0.1723786215957119,0.2395010755957119,-0.5256270644042881,0,1.0
799,799,799,8.537999,-0.7888159,-0.30758718,-10.92349,-0.021734476,-0.019085286,-0.017384691,-8.450742,19.13209,45.79001,0,-0.1622162271163581,-0.1035834471163581,-2.6137420971163583,0.0817441575142786,0.1481627335142786,-0.6301293664857214,0,1.0
800,800,800,8.5460005,-0.7696243,-0.78081644,-8.744015,-0.0052322987,-0.067062505,0.014193207,-8.262816,19.13075,45.793255,1,-0.2564601414495879,-0.1974172014495879,-2.712241581449588,-0.1422261295280862,-0.0717975395280862,-0.8484605295280861,0,1.0
801,801,801,8.553,-0.76933956,-0.7882944,-8.709469,0.0092944605,-0.040759843,-0.021069303,-8.390719,19.1953,45.642216,1,-0.1980097023903089,-0.1383036123903089,-2.6601019923903086,0.1950786968934825,0.2720231868934825,-0.5010082731065174,0,1.0
802,802,802,8.561,-0.7693391,-0.78830874,-8.709402,-0.0027870245,-0.031571664,-0.0017749263,-8.326546,19.13128,45.717777,1,-0.1771354013225618,-0.1169546053225618,-2.643383971322562,0.1473716399603335,0.2286594749603335,-0.5419313150396664,0,1.0
803,803,803,8.568,-0.2862095,-0.29227352,-9.91473,0.0071961354,-0.056562882,0.02133516,-8.326546,19.13128,45.717777,0,0.0085605114519219,0.0694750314519219,-2.463885838548078,0.2557653183401517,0.3365810483401518,-0.4335731616598482,0,1.0
804,804,804,8.575999,-0.28247422,-0.28841946,-9.924062,-0.0016596954,-0.0040850397,-0.016361864,-8.325904,19.194685,45.792088,1,-0.2207512415937101,-0.1619478615937101,-2.72640115159371,0.0202971049687183,0.1277061709687183,-0.5756887490312818,1,1.0
805,805,805,8.582999,-0.28241503,-0.28835836,-9.924211,-0.0024785972,-0.03982107,0.0136186,-8.325904,19.194685,45.792088,0,0.0101551090025474,0.0699164490025474,-2.5008683409974526,-0.0574099962872213,0.0480639187127786,-0.6554463712872214,0,1.0
806,806,806,8.591001,0.08285421,-0.36054164,-10.824372,-0.007275701,-0.0070651574,-0.027164714,-8.292983,19.067753,45.528614,1,-0.1988639267848747,-0.1384748967848747,-2.713487476784875,-0.1107369192391697,-0.0070586432391697,-0.7131737532391698,0,1.0
807,807,807,8.600999,0.10711842,-0.3652726,-10.884287,-0.01093523,0.015241555,-0.026332784,-8.415913,19.258852,45.748493,1,-0.2351858061857848,-0.1735764961857848,-2.757105306185785,0.1442065003849132,0.2439098843849132,-0.4693692856150867,0,1.0
808,808,808,8.610999,0.10712433,-0.36527377,-10.884301,0.009752458,-0.027648922,0.013654701,-8.415913,19.258852,45.748493,0,0.0723995360341018,0.1348928260341018,-2.455080223965898,-0.0878621693602312,0.0088744986397687,-0.7097884263602312,0,1.0
809,809,809,8.619,-0.08458299,-0.38422096,-10.054956,0.007420912,0.026241008,-0.03958706,-8.414577,19.068392,45.748745,1,0.2941663749536362,0.3575195449536361,-2.238935965046364,0.1003824032011779,0.1950492632011779,-0.525603876798822,0,1.0
810,810,810,8.867,-0.08759743,-0.38449824,-10.04198,0.024311917,-0.013015317,0.03141139,-8.291264,19.131073,45.676723,1,0.0408927978969011,0.1048109178969011,-2.495968462103099,0.1008090229190035,0.1944630369190035,-0.5261424990809964,0,1.0
811,811,811,8.874999,-0.08764519,-0.38450265,-10.041773,0.042309742,0.029314151,-0.023677949,-8.292346,19.131155,45.602623,1,0.032668070340594,0.097422174340594,-2.509842529659406,0.0088921570983787,0.1010154510983787,-0.6195109729016213,0,1.0
812,812,812,8.881999,-0.25791654,-0.9230613,-9.767614,0.060060125,0.04174515,-0.0013492524,-8.292346,19.131155,45.602623,0,-0.6541193947137252,-0.5888119807137252,-3.200400644713725,-0.0145070425469139,0.079031285453086,-0.6419731545469141,0,1.0
813,813,813,8.89,-0.28236705,-0.99967664,-9.728352,0.07889704,0.030552533,0.0268592,-8.355849,19.131683,45.527454,1,-0.4586509762851166,-0.3924714262851166,-3.0105571862851166,0.0810915073441884,0.1813899433441884,-0.5413451766558116,0,1.0
814,814,814,8.897,-0.28241414,-0.9998243,-9.728275,0.072818585,0.074245535,-0.030333491,-8.35413,19.195005,45.675564,1,-0.0779221176309877,-0.0247442736309877,-2.691109137630988,0.0635638944776303,0.1426165644776303,-0.5773712855223696,1,1.0
815,815,815,8.905,-0.40155914,-0.7307726,-10.825674,0.111570686,0.044761084,0.009340785,-8.419605,19.322588,45.526123,1,-0.1428902860652056,-0.0889731360652056,-2.7618303960652053,-0.0027934440028833,0.0816356029971166,-0.6430616830028834,0,1.0
816,816,816,8.912,-0.41848502,-0.6927679,-10.979824,0.09053472,0.08392153,-0.024850816,-8.419605,19.322588,45.526123,0,-0.2165529124128042,-0.1621242524128043,-2.839353432412804,0.1506314704275758,0.2366894254275758,-0.4959697745724241,0,1.0
817,817,817,8.919999,-0.41875315,-0.6921658,-10.982266,0.09976649,0.07342398,-0.013536236,-8.359797,19.385798,45.37893,1,-0.6195599991207826,-0.5643462741207826,-3.2482237891207824,0.0657984545170775,0.1541878945170775,-0.5905142054829224,0,1.0
818,818,818,8.926999,-0.41875362,-0.6921646,-10.98227,0.11612677,0.06977888,-0.0067807804,-8.486165,19.450258,45.302593,1,-0.0288652646931078,0.0268833053068921,-2.661486494693108,0.1301030602515183,0.2199918872515183,-0.5327436367484817,0,1.0
819,819,819,8.935,-0.57426256,-0.59621036,-10.82583,0.09227159,0.10148828,-0.022072444,-8.484,19.45009,45.450783,1,-0.0704414698076941,-0.0138762158076941,-2.7090729298076943,-0.1085705820308239,-0.0170015190308239,-0.7813210290308239,0,1.0
820,820,820,8.942,-0.5745645,-0.5960232,-10.825525,0.11635372,0.047472,0.030319335,-8.610369,19.51455,45.374447,1,-0.1209980348074657,-0.0638801748074657,-2.7636858748074657,-0.0165380793308142,0.0760876846691857,-0.6959509603308143,0,1.0
821,821,821,8.95,-0.5745693,-0.5960203,-10.825521,0.10203343,0.09608299,-0.021824675,-8.610369,19.51455,45.374447,0,-0.1725841794230043,-0.1146258594230043,-2.8214317994230043,0.0890938310245071,0.1832266370245071,-0.6003983589754929,0,1.0
822,822,822,8.957,-0.88131255,-0.34996954,-9.610425,0.10088364,0.0691423,-0.0003825744,-8.485973,19.577147,45.376522,1,0.0581625949486173,0.1166866449486173,-2.5948277950513825,-0.082419460797061,0.0120150682029389,-0.7737110617970611,0,1.0
823,823,823,8.964999,-0.8861912,-0.34605256,-9.591155,0.10146453,0.06646479,0.018514121,-8.674762,19.64205,45.299107,1,0.1583958697723808,0.2177712897723809,-2.5008259202276197,-0.0354852298445763,0.0592693501554236,-0.7289904598445763,0,1.0
824,824,824,8.971999,-0.88620067,-0.34604502,-9.591118,0.07649549,0.11614126,-0.025070889,-8.612342,19.641605,45.300186,1,0.118561845334641,0.168015755334641,-2.585955354665359,-0.0291590323099575,0.0559078286900424,-0.6681214913099577,1,1.0
825,825,825,8.9800005,-0.6369375,-0.4596342,-9.456124,0.09362412,0.072979875,0.0062305955,-8.612342,19.641605,45.300186,0,-0.6434627167256171,-0.593241306725617,-3.353734516725617,-0.0427024465353811,0.0429034854646188,-0.6818207845353811,0,1.0
826,826,826,8.987,-0.63306177,-0.4613903,-9.453996,0.079829924,0.124479406,-0.031931162,-8.735655,19.578924,45.372208,1,0.0111843291936547,0.0619208191936547,-2.702920110806345,-0.1064368726662993,-0.0203570239662993,-0.7448743539662992,0,1.0
827,827,827,8.995,-0.6330004,-0.46141806,-9.453962,0.071328536,0.1210297,-0.0025377478,-8.927054,19.707481,45.14652,1,-0.0510498663359932,0.0004644536640067,-2.770895656335993,0.0130719679423735,0.0998256535163735,-0.6244139764836264,0,1.0
828,828,828,9.002,-0.39425528,-0.7475979,-9.951305,0.103900135,0.11683607,-0.028709253,-8.866161,19.770609,45.07342,1,-0.1235881134878354,-0.0715508474878354,-2.8472576534878358,-0.1006792026152509,-0.0127448779552509,-0.738031437955251,0,1.0
829,829,829,9.009999,-0.36038902,-0.78822947,-10.022041,0.07871325,0.15166037,-0.03330985,-9.053423,19.771944,45.070187,1,-0.1333290263489598,-0.0804861103489598,-2.86273792634896,-0.0662785490941525,0.0248154261058474,-0.7043851638941526,0,1.0
830,830,830,9.016999,-0.3603238,-0.7883077,-10.022176,0.090392336,0.11688695,0.024426565,-9.053423,19.771944,45.070187,0,-0.0621525910559881,-0.0087568210559881,-2.795391651055988,-0.2440645292778959,-0.1508765202778959,-0.882740436277896,0,1.0
831,831,831,9.025001,-0.28720808,-0.4278427,-10.058993,0.09913703,0.15160844,-0.045461208,-9.178709,19.836319,45.067947,1,-0.1589012498462797,-0.1046588398462797,-2.89789582984628,0.1024241448066848,0.1963239559066848,-0.5385674140933152,0,1.0
832,832,832,9.032001,-0.28248978,-0.40410826,-10.061329,0.08776383,0.1365579,0.023222208,-9.237882,19.836512,45.28915,1,-0.4852032794653416,-0.4304012534653416,-3.228051399465341,-0.0451266100201791,0.0475000907798208,-0.6887147552201791,0,1.0
833,833,833,9.04,-0.28241506,-0.40373227,-10.061366,0.0803201,0.12732182,0.012717937,-9.243103,19.96382,44.9926,1,0.0175511426948213,0.0731779926948213,-2.731107067305179,0.042020401927624,0.132680917467624,-0.6055661825323759,0,1.0
834,834,834,9.0460005,-0.22337537,-0.41394687,-10.022791,0.07557223,0.14520422,-0.006381047,-9.243103,19.96382,44.9926,0,-0.2150017512779798,-0.1703038412779798,-3.02760099127798,0.0021589099189885,0.0812438359189885,-0.6682911240810114,1,1.0
835,835,835,9.054,-0.1664566,-0.42281955,-9.983614,0.08944834,0.12306006,-0.008592573,-9.305969,20.027752,44.99144,1,-0.3719067843591819,-0.3267387443591819,-3.1885347143591822,-0.0488158813905205,0.0288049456094794,-0.7212152493905206,0,1.0
836,836,836,9.061,-0.16555491,-0.4229601,-9.982994,0.07040689,0.12530114,-0.043916322,-9.36597,19.837652,45.064713,1,-0.0400703703872316,0.0057862096127683,-2.862763300387232,-0.0271303746496556,0.0482498043503443,-0.7024924256496556,0,1.0
837,837,837,9.068999,-0.16555317,-0.42296037,-9.982992,0.07628377,0.110082075,0.02910854,-9.618517,20.09346,44.985962,1,-0.1471552639670708,-0.1008509339670708,-2.9739064839670712,-0.103182218886537,-0.029315310886537,-0.7805717208865371,0,1.0
838,838,838,9.075999,-0.06854398,-0.44211885,-10.685616,0.07291882,0.10086286,-0.033916604,-9.618517,20.09346,44.985962,0,-0.4840740298304118,-0.4371177498304118,-3.316958819830412,0.1561662957133857,0.2271357527133857,-0.5297656772866143,0,1.0
